NUMBER PREFIX	DESTINATION COUNTRY	DESTINATION PLATFORM
3716673	Latvia [LVA]	FIXED
3716674	Latvia [LVA]	FIXED
3716678	Latvia [LVA]	FIXED
3716675	Latvia [LVA]	FIXED
3716676	Latvia [LVA]	FIXED
3716677	Latvia [LVA]	FIXED
3716679	Latvia [LVA]	FIXED
3716680	Latvia [LVA]	FIXED
3716681	Latvia [LVA]	FIXED
3716682	Latvia [LVA]	FIXED
3716683	Latvia [LVA]	FIXED
3716684	Latvia [LVA]	FIXED
3716685	Latvia [LVA]	FIXED
3716686	Latvia [LVA]	FIXED
3716687	Latvia [LVA]	FIXED
3716688	Latvia [LVA]	FIXED
3716689	Latvia [LVA]	FIXED
3716690	Latvia [LVA]	FIXED
3716691	Latvia [LVA]	FIXED
3716692	Latvia [LVA]	FIXED
3716693	Latvia [LVA]	FIXED
3716694	Latvia [LVA]	FIXED
3716695	Latvia [LVA]	FIXED
3716696	Latvia [LVA]	FIXED
3716697	Latvia [LVA]	FIXED
3716698	Latvia [LVA]	FIXED
37166990	Latvia [LVA]	FIXED
37166991	Latvia [LVA]	FIXED
37166992	Latvia [LVA]	FIXED
37166993	Latvia [LVA]	FIXED
37166994	Latvia [LVA]	FIXED
37166995	Latvia [LVA]	FIXED
37166996	Latvia [LVA]	FIXED
37166997	Latvia [LVA]	FIXED
37166998	Latvia [LVA]	FIXED
37166999	Latvia [LVA]	FIXED
371670	Latvia [LVA]	FIXED
3716710	Latvia [LVA]	FIXED
3716711	Latvia [LVA]	FIXED
3716712	Latvia [LVA]	FIXED
3716713	Latvia [LVA]	FIXED
3716714	Latvia [LVA]	FIXED
3716715	Latvia [LVA]	FIXED
3716716	Latvia [LVA]	FIXED
3716717	Latvia [LVA]	FIXED
3716718	Latvia [LVA]	FIXED
3716719	Latvia [LVA]	FIXED
3716720	Latvia [LVA]	FIXED
3716721	Latvia [LVA]	FIXED
3716722	Latvia [LVA]	FIXED
3716723	Latvia [LVA]	FIXED
3716724	Latvia [LVA]	FIXED
3716725	Latvia [LVA]	FIXED
3716726	Latvia [LVA]	FIXED
3716727	Latvia [LVA]	FIXED
3716728	Latvia [LVA]	FIXED
3716729	Latvia [LVA]	FIXED
371673	Latvia [LVA]	FIXED
3716740	Latvia [LVA]	FIXED
3716741	Latvia [LVA]	FIXED
3716742	Latvia [LVA]	FIXED
3716743	Latvia [LVA]	FIXED
3716744	Latvia [LVA]	FIXED
3716745	Latvia [LVA]	FIXED
3716746	Latvia [LVA]	FIXED
3716747	Latvia [LVA]	FIXED
3716748	Latvia [LVA]	FIXED
3716749	Latvia [LVA]	FIXED
371675	Latvia [LVA]	FIXED
3716760	Latvia [LVA]	FIXED
3716761	Latvia [LVA]	FIXED
3716762	Latvia [LVA]	FIXED
3716763	Latvia [LVA]	FIXED
3716764	Latvia [LVA]	FIXED
3716765	Latvia [LVA]	FIXED
37167660	Latvia [LVA]	FIXED
37167661	Latvia [LVA]	FIXED
37167662	Latvia [LVA]	FIXED
37167663	Latvia [LVA]	FIXED
37167664	Latvia [LVA]	FIXED
37167665	Latvia [LVA]	FIXED
37167666	Latvia [LVA]	FIXED
37167667	Latvia [LVA]	FIXED
37167668	Latvia [LVA]	FIXED
37167669	Latvia [LVA]	FIXED
3716767	Latvia [LVA]	FIXED
3716768	Latvia [LVA]	FIXED
3716769	Latvia [LVA]	FIXED
3716770	Latvia [LVA]	FIXED
3716771	Latvia [LVA]	FIXED
3716772	Latvia [LVA]	FIXED
3716773	Latvia [LVA]	FIXED
3716777	Latvia [LVA]	FIXED
3716774	Latvia [LVA]	FIXED
3716775	Latvia [LVA]	FIXED
3716776	Latvia [LVA]	FIXED
3716778	Latvia [LVA]	FIXED
3716779	Latvia [LVA]	FIXED
3716780	Latvia [LVA]	FIXED
3716781	Latvia [LVA]	FIXED
3716782	Latvia [LVA]	FIXED
3716783	Latvia [LVA]	FIXED
3716784	Latvia [LVA]	FIXED
3716785	Latvia [LVA]	FIXED
3716786	Latvia [LVA]	FIXED
3716787	Latvia [LVA]	FIXED
3716788	Latvia [LVA]	FIXED
3716789	Latvia [LVA]	FIXED
371679	Latvia [LVA]	FIXED
3716838	Latvia [LVA]	FIXED
3716840	Latvia [LVA]	FIXED
37168504	Latvia [LVA]	FIXED
37168509	Latvia [LVA]	FIXED
37168510	Latvia [LVA]	FIXED
3716860	Latvia [LVA]	FIXED
3716868	Latvia [LVA]	FIXED
3718	Latvia [LVA]	MOBILE
3719	Latvia [LVA]	MOBILE
37190	Latvia [LVA]	FIXED
372	Estonia [EST]	FIXED
3725	Estonia [EST]	MOBILE
3728	Estonia [EST]	MOBILE
372900	Estonia [EST]	MOBILE
373	Moldova [MDA]	FIXED
373210	Moldova [MDA]	MOBILE
373215	Moldova [MDA]	MOBILE
373216	Moldova [MDA]	MOBILE
373219	Moldova [MDA]	MOBILE
373229	Moldova [MDA]	MOBILE
3732309	Moldova [MDA]	MOBILE
3732319	Moldova [MDA]	MOBILE
3732359	Moldova [MDA]	MOBILE
3732369	Moldova [MDA]	MOBILE
3732379	Moldova [MDA]	MOBILE
3732419	Moldova [MDA]	MOBILE
3732429	Moldova [MDA]	MOBILE
3732439	Moldova [MDA]	MOBILE
3732449	Moldova [MDA]	MOBILE
3732469	Moldova [MDA]	MOBILE
3732479	Moldova [MDA]	MOBILE
3732489	Moldova [MDA]	MOBILE
3732499	Moldova [MDA]	MOBILE
373250	Moldova [MDA]	MOBILE
373251	Moldova [MDA]	MOBILE
373252	Moldova [MDA]	MOBILE
3732549	Moldova [MDA]	MOBILE
3732569	Moldova [MDA]	MOBILE
3732589	Moldova [MDA]	MOBILE
3732599	Moldova [MDA]	MOBILE
3732629	Moldova [MDA]	MOBILE
3732639	Moldova [MDA]	MOBILE
3732649	Moldova [MDA]	MOBILE
3732659	Moldova [MDA]	MOBILE
3732689	Moldova [MDA]	MOBILE
3732699	Moldova [MDA]	MOBILE
3732719	Moldova [MDA]	MOBILE
3732739	Moldova [MDA]	MOBILE
3732779	Moldova [MDA]	MOBILE
3732919	Moldova [MDA]	MOBILE
3732939	Moldova [MDA]	MOBILE
3732949	Moldova [MDA]	MOBILE
3732979	Moldova [MDA]	MOBILE
3732989	Moldova [MDA]	MOBILE
3732999	Moldova [MDA]	MOBILE
373555	Moldova [MDA]	MOBILE
37356	Moldova [MDA]	MOBILE
373562	Moldova [MDA]	FIXED
3736	Moldova [MDA]	MOBILE
3737	Moldova [MDA]	MOBILE
37391	Moldova [MDA]	MOBILE
37394	Moldova [MDA]	MOBILE
374	Armenia [ARM]	FIXED
37455	Armenia [ARM]	MOBILE
3747	Armenia [ARM]	MOBILE
3749	Armenia [ARM]	MOBILE
375	Belarus [BLR]	FIXED
37525	Belarus [BLR]	MOBILE
37529	Belarus [BLR]	MOBILE
37533	Belarus [BLR]	MOBILE
37544	Belarus [BLR]	MOBILE
376	Andorra [AND]	FIXED
3763	Andorra [AND]	MOBILE
3764	Andorra [AND]	MOBILE
3765	Andorra [AND]	MOBILE
3766	Andorra [AND]	MOBILE
377	Monaco [MCO]	FIXED
3774	Monaco [MCO]	MOBILE
37741	Monaco [MCO]	FIXED
37742	Monaco [MCO]	FIXED
37743	Monaco [MCO]	FIXED
37746	Monaco [MCO]	FIXED
37748	Monaco [MCO]	FIXED
37749	Monaco [MCO]	FIXED
3776	Monaco [MCO]	MOBILE
3777	Monaco [MCO]	MOBILE
378	San Marino [SMR]	FIXED
3786	San Marino [SMR]	MOBILE
379	VATICAN [VAT]	FIXED
380	Ukraine [UKR]	FIXED
380312450	Ukraine [UKR]	MOBILE
380312451	Ukraine [UKR]	MOBILE
380312452	Ukraine [UKR]	MOBILE
380312453	Ukraine [UKR]	MOBILE
380312454	Ukraine [UKR]	MOBILE
380322201	Ukraine [UKR]	MOBILE
380322202	Ukraine [UKR]	MOBILE
38032243	Ukraine [UKR]	MOBILE
380342740	Ukraine [UKR]	MOBILE
380342741	Ukraine [UKR]	MOBILE
380342742	Ukraine [UKR]	MOBILE
380342743	Ukraine [UKR]	MOBILE
380342744	Ukraine [UKR]	MOBILE
380352400	Ukraine [UKR]	MOBILE
380352401	Ukraine [UKR]	MOBILE
380352402	Ukraine [UKR]	MOBILE
380352403	Ukraine [UKR]	MOBILE
380352404	Ukraine [UKR]	MOBILE
380372940	Ukraine [UKR]	MOBILE
380372941	Ukraine [UKR]	MOBILE
380372942	Ukraine [UKR]	MOBILE
380372943	Ukraine [UKR]	MOBILE
380372944	Ukraine [UKR]	MOBILE
38039	Ukraine [UKR]	MOBILE
380412445	Ukraine [UKR]	MOBILE
380412446	Ukraine [UKR]	MOBILE
380412447	Ukraine [UKR]	MOBILE
380412448	Ukraine [UKR]	MOBILE
380412449000	Ukraine [UKR]	MOBILE
380432572	Ukraine [UKR]	MOBILE
380432573	Ukraine [UKR]	MOBILE
380432574	Ukraine [UKR]	MOBILE
380432575	Ukraine [UKR]	MOBILE
380432576	Ukraine [UKR]	MOBILE
380432577	Ukraine [UKR]	MOBILE
380432578	Ukraine [UKR]	MOBILE
380432579	Ukraine [UKR]	MOBILE
38044221	Ukraine [UKR]	MOBILE
380442225	Ukraine [UKR]	MOBILE
380442229	Ukraine [UKR]	MOBILE
38044223	Ukraine [UKR]	MOBILE
38044227	Ukraine [UKR]	MOBILE
38044229	Ukraine [UKR]	MOBILE
380442820	Ukraine [UKR]	MOBILE
38044331	Ukraine [UKR]	MOBILE
38044332	Ukraine [UKR]	MOBILE
380443736999	Ukraine [UKR]	MOBILE
380445371	Ukraine [UKR]	MOBILE
380445875	Ukraine [UKR]	MOBILE
380445879	Ukraine [UKR]	MOBILE
38044592	Ukraine [UKR]	MOBILE
380445990	Ukraine [UKR]	MOBILE
380445991	Ukraine [UKR]	MOBILE
380445992	Ukraine [UKR]	MOBILE
380445993	Ukraine [UKR]	MOBILE
380445994	Ukraine [UKR]	MOBILE
380445995	Ukraine [UKR]	MOBILE
380445996	Ukraine [UKR]	MOBILE
380445997	Ukraine [UKR]	MOBILE
380446332	Ukraine [UKR]	MOBILE
38044888	Ukraine [UKR]	MOBILE
38045	Ukraine [UKR]	MOBILE
380462610	Ukraine [UKR]	MOBILE
380462614	Ukraine [UKR]	MOBILE
380472382	Ukraine [UKR]	MOBILE
380472383	Ukraine [UKR]	MOBILE
380472384	Ukraine [UKR]	MOBILE
380472385	Ukraine [UKR]	MOBILE
380472386	Ukraine [UKR]	MOBILE
3804823905	Ukraine [UKR]	MOBILE
3804823906	Ukraine [UKR]	MOBILE
380482399	Ukraine [UKR]	MOBILE
380487880	Ukraine [UKR]	MOBILE
38048788100	Ukraine [UKR]	MOBILE
38048788104	Ukraine [UKR]	MOBILE
38048788101	Ukraine [UKR]	MOBILE
38048788102	Ukraine [UKR]	MOBILE
38048788103	Ukraine [UKR]	MOBILE
38048788105	Ukraine [UKR]	MOBILE
38048788106	Ukraine [UKR]	MOBILE
38048788107	Ukraine [UKR]	MOBILE
38048788108	Ukraine [UKR]	MOBILE
38048788112	Ukraine [UKR]	MOBILE
38048788113	Ukraine [UKR]	MOBILE
38048788114	Ukraine [UKR]	MOBILE
38048788115	Ukraine [UKR]	MOBILE
38048788116	Ukraine [UKR]	MOBILE
38048788117	Ukraine [UKR]	MOBILE
38048788118	Ukraine [UKR]	MOBILE
38048788119	Ukraine [UKR]	MOBILE
3804878812	Ukraine [UKR]	MOBILE
3804878813	Ukraine [UKR]	MOBILE
3804878814	Ukraine [UKR]	MOBILE
3804878815	Ukraine [UKR]	MOBILE
3804878816	Ukraine [UKR]	MOBILE
3804878817	Ukraine [UKR]	MOBILE
3804878818	Ukraine [UKR]	MOBILE
3804878819	Ukraine [UKR]	MOBILE
380487882	Ukraine [UKR]	MOBILE
380487883	Ukraine [UKR]	MOBILE
38050	Ukraine [UKR]	MOBILE
380512590	Ukraine [UKR]	MOBILE
380512594	Ukraine [UKR]	MOBILE
38051290	Ukraine [UKR]	MOBILE
3805325060	Ukraine [UKR]	MOBILE
3805325061	Ukraine [UKR]	MOBILE
3805325068	Ukraine [UKR]	MOBILE
3805325069	Ukraine [UKR]	MOBILE
380532614	Ukraine [UKR]	MOBILE
380532617	Ukraine [UKR]	MOBILE
380532690	Ukraine [UKR]	MOBILE
380532694	Ukraine [UKR]	MOBILE
380536794	Ukraine [UKR]	MOBILE
3805367952	Ukraine [UKR]	MOBILE
3805367953	Ukraine [UKR]	MOBILE
3805367965	Ukraine [UKR]	MOBILE
380552446	Ukraine [UKR]	MOBILE
380542783	Ukraine [UKR]	MOBILE
380542784	Ukraine [UKR]	MOBILE
380552443	Ukraine [UKR]	MOBILE
380552444	Ukraine [UKR]	MOBILE
380552445	Ukraine [UKR]	MOBILE
380552447	Ukraine [UKR]	MOBILE
380564010	Ukraine [UKR]	MOBILE
380564011	Ukraine [UKR]	MOBILE
380564012	Ukraine [UKR]	MOBILE
380564013	Ukraine [UKR]	MOBILE
380564014	Ukraine [UKR]	MOBILE
380564015	Ukraine [UKR]	MOBILE
380564016	Ukraine [UKR]	MOBILE
380564017	Ukraine [UKR]	MOBILE
380564018	Ukraine [UKR]	MOBILE
380564019000	Ukraine [UKR]	MOBILE
38056408963	Ukraine [UKR]	MOBILE
38056408964	Ukraine [UKR]	MOBILE
38056408965	Ukraine [UKR]	MOBILE
38056408966	Ukraine [UKR]	MOBILE
38056408967	Ukraine [UKR]	MOBILE
38056408968	Ukraine [UKR]	MOBILE
38056408969	Ukraine [UKR]	MOBILE
3805640897	Ukraine [UKR]	MOBILE
38056408980	Ukraine [UKR]	MOBILE
38056408981	Ukraine [UKR]	MOBILE
38056408982	Ukraine [UKR]	MOBILE
38056408983	Ukraine [UKR]	MOBILE
38056408984	Ukraine [UKR]	MOBILE
38056408985	Ukraine [UKR]	MOBILE
38056408986	Ukraine [UKR]	MOBILE
38056408987	Ukraine [UKR]	MOBILE
380564089880	Ukraine [UKR]	MOBILE
380564089881	Ukraine [UKR]	MOBILE
380564089882	Ukraine [UKR]	MOBILE
380564089883	Ukraine [UKR]	MOBILE
380564089884	Ukraine [UKR]	MOBILE
380564089885	Ukraine [UKR]	MOBILE
380564089886	Ukraine [UKR]	MOBILE
380564089887	Ukraine [UKR]	MOBILE
380564089941	Ukraine [UKR]	MOBILE
380564089942	Ukraine [UKR]	MOBILE
380564089943	Ukraine [UKR]	MOBILE
380564089945	Ukraine [UKR]	MOBILE
380564089946	Ukraine [UKR]	MOBILE
380564089947	Ukraine [UKR]	MOBILE
380564089948	Ukraine [UKR]	MOBILE
380564089949	Ukraine [UKR]	MOBILE
38056408995	Ukraine [UKR]	MOBILE
38056408996	Ukraine [UKR]	MOBILE
38056408997	Ukraine [UKR]	MOBILE
38056408998	Ukraine [UKR]	MOBILE
38056408999	Ukraine [UKR]	MOBILE
380564100	Ukraine [UKR]	MOBILE
380564101	Ukraine [UKR]	MOBILE
380564102	Ukraine [UKR]	MOBILE
380564103	Ukraine [UKR]	MOBILE
380564104	Ukraine [UKR]	MOBILE
3805644301	Ukraine [UKR]	MOBILE
3805644302	Ukraine [UKR]	MOBILE
3805644303	Ukraine [UKR]	MOBILE
3805644304	Ukraine [UKR]	MOBILE
3805644305	Ukraine [UKR]	MOBILE
3805644306	Ukraine [UKR]	MOBILE
3805644307	Ukraine [UKR]	MOBILE
3805644308	Ukraine [UKR]	MOBILE
3805644309	Ukraine [UKR]	MOBILE
38056716	Ukraine [UKR]	MOBILE
38056734	Ukraine [UKR]	MOBILE
38056735	Ukraine [UKR]	MOBILE
380567850033	Ukraine [UKR]	MOBILE
380567850035	Ukraine [UKR]	MOBILE
380567850037	Ukraine [UKR]	MOBILE
380567850038	Ukraine [UKR]	MOBILE
380567850039	Ukraine [UKR]	MOBILE
380567850060	Ukraine [UKR]	MOBILE
380567850062	Ukraine [UKR]	MOBILE
380567850063	Ukraine [UKR]	MOBILE
380567850064	Ukraine [UKR]	MOBILE
380567850066	Ukraine [UKR]	MOBILE
380567850067	Ukraine [UKR]	MOBILE
380567850069	Ukraine [UKR]	MOBILE
380567850070	Ukraine [UKR]	MOBILE
380567850071	Ukraine [UKR]	MOBILE
380567850072	Ukraine [UKR]	MOBILE
380567850073	Ukraine [UKR]	MOBILE
380567850074	Ukraine [UKR]	MOBILE
380567850076	Ukraine [UKR]	MOBILE
380567850077	Ukraine [UKR]	MOBILE
380567850078	Ukraine [UKR]	MOBILE
380567850079	Ukraine [UKR]	MOBILE
380567850080	Ukraine [UKR]	MOBILE
380567850081	Ukraine [UKR]	MOBILE
380567850082	Ukraine [UKR]	MOBILE
380567850083	Ukraine [UKR]	MOBILE
380567850086	Ukraine [UKR]	MOBILE
380567850087	Ukraine [UKR]	MOBILE
380567850088	Ukraine [UKR]	MOBILE
380567850089	Ukraine [UKR]	MOBILE
38056785009	Ukraine [UKR]	MOBILE
380567850187	Ukraine [UKR]	MOBILE
380567850188	Ukraine [UKR]	MOBILE
380567850189	Ukraine [UKR]	MOBILE
38056785019	Ukraine [UKR]	MOBILE
3805678502	Ukraine [UKR]	MOBILE
3805678503	Ukraine [UKR]	MOBILE
3805678504	Ukraine [UKR]	MOBILE
3805678505	Ukraine [UKR]	MOBILE
3805678506	Ukraine [UKR]	MOBILE
3805678507	Ukraine [UKR]	MOBILE
3805678508	Ukraine [UKR]	MOBILE
3805678509	Ukraine [UKR]	MOBILE
380567851	Ukraine [UKR]	MOBILE
380567852	Ukraine [UKR]	MOBILE
380567853	Ukraine [UKR]	MOBILE
3805678540	Ukraine [UKR]	MOBILE
3805678541	Ukraine [UKR]	MOBILE
3805678542	Ukraine [UKR]	MOBILE
3805678543	Ukraine [UKR]	MOBILE
3805678544	Ukraine [UKR]	MOBILE
3805678546	Ukraine [UKR]	MOBILE
3805678547	Ukraine [UKR]	MOBILE
3805678548	Ukraine [UKR]	MOBILE
3805678549	Ukraine [UKR]	MOBILE
380567855	Ukraine [UKR]	MOBILE
380567856	Ukraine [UKR]	MOBILE
380567857	Ukraine [UKR]	MOBILE
380567858	Ukraine [UKR]	MOBILE
380567859	Ukraine [UKR]	MOBILE
38056788	Ukraine [UKR]	MOBILE
38056789	Ukraine [UKR]	MOBILE
3805771700	Ukraine [UKR]	MOBILE
3805771701	Ukraine [UKR]	MOBILE
3805771702	Ukraine [UKR]	MOBILE
3805771704	Ukraine [UKR]	MOBILE
3805771735	Ukraine [UKR]	MOBILE
3805771736	Ukraine [UKR]	MOBILE
3805771737	Ukraine [UKR]	MOBILE
3805771738	Ukraine [UKR]	MOBILE
3805771739	Ukraine [UKR]	MOBILE
38057717778	Ukraine [UKR]	MOBILE
38057717779	Ukraine [UKR]	MOBILE
380577178500	Ukraine [UKR]	MOBILE
380577179565	Ukraine [UKR]	MOBILE
380577179699	Ukraine [UKR]	MOBILE
380577179735	Ukraine [UKR]	MOBILE
380577179736	Ukraine [UKR]	MOBILE
380577179739	Ukraine [UKR]	MOBILE
380577179775	Ukraine [UKR]	MOBILE
380577179796	Ukraine [UKR]	MOBILE
380577179798	Ukraine [UKR]	MOBILE
380577180	Ukraine [UKR]	MOBILE
380577181	Ukraine [UKR]	MOBILE
380577182	Ukraine [UKR]	MOBILE
380577183	Ukraine [UKR]	MOBILE
380577184	Ukraine [UKR]	MOBILE
380577185	Ukraine [UKR]	MOBILE
380577186	Ukraine [UKR]	MOBILE
380577187	Ukraine [UKR]	MOBILE
3805771880	Ukraine [UKR]	MOBILE
3805771881	Ukraine [UKR]	MOBILE
3805771882	Ukraine [UKR]	MOBILE
3805771883	Ukraine [UKR]	MOBILE
3805771884	Ukraine [UKR]	MOBILE
3805771885	Ukraine [UKR]	MOBILE
3805771886	Ukraine [UKR]	MOBILE
3805771887	Ukraine [UKR]	MOBILE
38057718880	Ukraine [UKR]	MOBILE
38057718881	Ukraine [UKR]	MOBILE
38057718882	Ukraine [UKR]	MOBILE
38057718883	Ukraine [UKR]	MOBILE
38057718884	Ukraine [UKR]	MOBILE
38057718885	Ukraine [UKR]	MOBILE
38057718886	Ukraine [UKR]	MOBILE
38057718887	Ukraine [UKR]	MOBILE
380577188880	Ukraine [UKR]	MOBILE
380577188881	Ukraine [UKR]	MOBILE
380577188882	Ukraine [UKR]	MOBILE
380577188883	Ukraine [UKR]	MOBILE
380577188884	Ukraine [UKR]	MOBILE
380577188885	Ukraine [UKR]	MOBILE
380577188886	Ukraine [UKR]	MOBILE
380577188887	Ukraine [UKR]	MOBILE
380577188889	Ukraine [UKR]	MOBILE
38057718889	Ukraine [UKR]	MOBILE
3805771889	Ukraine [UKR]	MOBILE
3805771890	Ukraine [UKR]	MOBILE
3805771891	Ukraine [UKR]	MOBILE
3805771892	Ukraine [UKR]	MOBILE
3805771893	Ukraine [UKR]	MOBILE
3805771894	Ukraine [UKR]	MOBILE
38057718950	Ukraine [UKR]	MOBILE
38057718951	Ukraine [UKR]	MOBILE
38057718952	Ukraine [UKR]	MOBILE
38057718953	Ukraine [UKR]	MOBILE
38057718954	Ukraine [UKR]	MOBILE
38057718955	Ukraine [UKR]	MOBILE
380577189560	Ukraine [UKR]	MOBILE
380577189561	Ukraine [UKR]	MOBILE
380577189562	Ukraine [UKR]	MOBILE
380577189563	Ukraine [UKR]	MOBILE
380577189564	Ukraine [UKR]	MOBILE
380577189566	Ukraine [UKR]	MOBILE
380577189567	Ukraine [UKR]	MOBILE
380577189568	Ukraine [UKR]	MOBILE
380577189569	Ukraine [UKR]	MOBILE
38057718960	Ukraine [UKR]	MOBILE
38057718957	Ukraine [UKR]	MOBILE
38057718958	Ukraine [UKR]	MOBILE
38057718959	Ukraine [UKR]	MOBILE
38057718961	Ukraine [UKR]	MOBILE
38057718962	Ukraine [UKR]	MOBILE
38057718963	Ukraine [UKR]	MOBILE
38057718964	Ukraine [UKR]	MOBILE
38057718965	Ukraine [UKR]	MOBILE
38057718967	Ukraine [UKR]	MOBILE
38057718968	Ukraine [UKR]	MOBILE
380577189690	Ukraine [UKR]	MOBILE
380577189691	Ukraine [UKR]	MOBILE
380577189692	Ukraine [UKR]	MOBILE
380577189693	Ukraine [UKR]	MOBILE
380577189694	Ukraine [UKR]	MOBILE
380577189695	Ukraine [UKR]	MOBILE
380577189696	Ukraine [UKR]	MOBILE
380577189697	Ukraine [UKR]	MOBILE
380577189698	Ukraine [UKR]	MOBILE
38057718970	Ukraine [UKR]	MOBILE
38057718971	Ukraine [UKR]	MOBILE
38057718972	Ukraine [UKR]	MOBILE
380577189730	Ukraine [UKR]	MOBILE
380577189731	Ukraine [UKR]	MOBILE
380577189734	Ukraine [UKR]	MOBILE
38057718966	Ukraine [UKR]	MOBILE
380577189732	Ukraine [UKR]	MOBILE
380577189733	Ukraine [UKR]	MOBILE
380577189737	Ukraine [UKR]	MOBILE
380577189738	Ukraine [UKR]	MOBILE
380577189739	Ukraine [UKR]	MOBILE
38057718974	Ukraine [UKR]	MOBILE
38057718975	Ukraine [UKR]	MOBILE
38057718976	Ukraine [UKR]	MOBILE
380577189770	Ukraine [UKR]	MOBILE
380577189771	Ukraine [UKR]	MOBILE
380577189772	Ukraine [UKR]	MOBILE
380577189773	Ukraine [UKR]	MOBILE
380577189774	Ukraine [UKR]	MOBILE
380577189776	Ukraine [UKR]	MOBILE
380577189777	Ukraine [UKR]	MOBILE
380577189778	Ukraine [UKR]	MOBILE
380577189779	Ukraine [UKR]	MOBILE
38057718978	Ukraine [UKR]	MOBILE
380577189790	Ukraine [UKR]	MOBILE
380577189791	Ukraine [UKR]	MOBILE
380577189792	Ukraine [UKR]	MOBILE
380577189793	Ukraine [UKR]	MOBILE
380577189794	Ukraine [UKR]	MOBILE
380577189795	Ukraine [UKR]	MOBILE
380577189797	Ukraine [UKR]	MOBILE
380577189799	Ukraine [UKR]	MOBILE
3805771898	Ukraine [UKR]	MOBILE
38057718990	Ukraine [UKR]	MOBILE
38057718991	Ukraine [UKR]	MOBILE
38057718992	Ukraine [UKR]	MOBILE
38057718993	Ukraine [UKR]	MOBILE
38057718994	Ukraine [UKR]	MOBILE
38057718995	Ukraine [UKR]	MOBILE
38057718996	Ukraine [UKR]	MOBILE
38057718997	Ukraine [UKR]	MOBILE
38057718998	Ukraine [UKR]	MOBILE
38057718999	Ukraine [UKR]	MOBILE
380577506	Ukraine [UKR]	MOBILE
380577507	Ukraine [UKR]	MOBILE
380577508	Ukraine [UKR]	MOBILE
380577509	Ukraine [UKR]	MOBILE
380577510	Ukraine [UKR]	MOBILE
380577511001	Ukraine [UKR]	MOBILE
380577511002	Ukraine [UKR]	MOBILE
380577511003	Ukraine [UKR]	MOBILE
380577511004	Ukraine [UKR]	MOBILE
380577511005	Ukraine [UKR]	MOBILE
380577511006	Ukraine [UKR]	MOBILE
380577511007	Ukraine [UKR]	MOBILE
380577511008	Ukraine [UKR]	MOBILE
380577511009	Ukraine [UKR]	MOBILE
38057751101	Ukraine [UKR]	MOBILE
38057751102	Ukraine [UKR]	MOBILE
38057751103	Ukraine [UKR]	MOBILE
38057751104	Ukraine [UKR]	MOBILE
38057751105	Ukraine [UKR]	MOBILE
38057751106	Ukraine [UKR]	MOBILE
38057751107	Ukraine [UKR]	MOBILE
38057751108	Ukraine [UKR]	MOBILE
38057751109	Ukraine [UKR]	MOBILE
3805775111	Ukraine [UKR]	MOBILE
3805775112	Ukraine [UKR]	MOBILE
3805775113	Ukraine [UKR]	MOBILE
3805775114	Ukraine [UKR]	MOBILE
3805775115	Ukraine [UKR]	MOBILE
3805775116	Ukraine [UKR]	MOBILE
3805775117	Ukraine [UKR]	MOBILE
3805775118	Ukraine [UKR]	MOBILE
3805775119	Ukraine [UKR]	MOBILE
380577512	Ukraine [UKR]	MOBILE
380577513	Ukraine [UKR]	MOBILE
380577514	Ukraine [UKR]	MOBILE
380577515	Ukraine [UKR]	MOBILE
380577516	Ukraine [UKR]	MOBILE
380577517	Ukraine [UKR]	MOBILE
380577526	Ukraine [UKR]	MOBILE
380577527	Ukraine [UKR]	MOBILE
380577528	Ukraine [UKR]	MOBILE
380577529	Ukraine [UKR]	MOBILE
380577540	Ukraine [UKR]	MOBILE
380577541	Ukraine [UKR]	MOBILE
380577542	Ukraine [UKR]	MOBILE
3805775430	Ukraine [UKR]	MOBILE
3805775431	Ukraine [UKR]	MOBILE
3805775439	Ukraine [UKR]	MOBILE
3805775440	Ukraine [UKR]	MOBILE
3805775441	Ukraine [UKR]	MOBILE
3805775450	Ukraine [UKR]	MOBILE
3805775451	Ukraine [UKR]	MOBILE
38057754532	Ukraine [UKR]	MOBILE
38057754533	Ukraine [UKR]	MOBILE
38057754534	Ukraine [UKR]	MOBILE
38057754535	Ukraine [UKR]	MOBILE
38057754536	Ukraine [UKR]	MOBILE
38057754537	Ukraine [UKR]	MOBILE
38057754538	Ukraine [UKR]	MOBILE
38057754539	Ukraine [UKR]	MOBILE
38057754540	Ukraine [UKR]	MOBILE
38057754541	Ukraine [UKR]	MOBILE
38057754542	Ukraine [UKR]	MOBILE
38057754543	Ukraine [UKR]	MOBILE
38057754544	Ukraine [UKR]	MOBILE
380577545450	Ukraine [UKR]	MOBILE
3805775460	Ukraine [UKR]	MOBILE
3805775461	Ukraine [UKR]	MOBILE
380577547	Ukraine [UKR]	MOBILE
3805775480	Ukraine [UKR]	MOBILE
3805775481	Ukraine [UKR]	MOBILE
3805775482	Ukraine [UKR]	MOBILE
3805775483	Ukraine [UKR]	MOBILE
3805775484	Ukraine [UKR]	MOBILE
3805775485	Ukraine [UKR]	MOBILE
3805775486	Ukraine [UKR]	MOBILE
3805775487	Ukraine [UKR]	MOBILE
3805775490	Ukraine [UKR]	MOBILE
3805775491	Ukraine [UKR]	MOBILE
3805775492	Ukraine [UKR]	MOBILE
3805775493	Ukraine [UKR]	MOBILE
3805775494	Ukraine [UKR]	MOBILE
